Time(s),NodeID,Role,RemainingEnergy(J)
45,60,SENSOR,9999.34
45,61,SENSOR,9999.34
45,62,SENSOR,9999.34
45,63,SENSOR,9999.34
45,64,SENSOR,9999.34
45,65,SENSOR,9999.34
45,66,SENSOR,9999.34
45,67,SENSOR,9999.34
45,68,SENSOR,9999.34
45,69,SENSOR,9999.34
45,70,SENSOR,9999.34
45,71,SENSOR,9999.34
45,72,SENSOR,9999.34
45,73,SENSOR,9999.34
45,74,SENSOR,9999.34
45,75,SENSOR,9999.34
45,76,SENSOR,9999.34
45,77,SENSOR,9999.34
45,78,SENSOR,9999.34
45,79,SENSOR,9999.34
45,80,SENSOR,9999.34
45,81,SENSOR,9999.34
45,82,SENSOR,9999.34
45,83,SENSOR,9999.34
45,84,SENSOR,9999.34
45,85,SENSOR,9999.34
45,86,SENSOR,9999.34
45,87,SENSOR,9999.34
45,88,SENSOR,9999.34
45,89,SENSOR,9999.34
45,90,SENSOR,9999.34
45,91,SENSOR,9999.34
45,92,SENSOR,9999.34
45,93,SENSOR,9999.34
45,94,SENSOR,9999.34
45,95,SENSOR,9999.34
45,96,SENSOR,9999.34
45,97,SENSOR,9999.34
45,98,SENSOR,9999.34
45,99,SENSOR,9999.34
45,100,CH,9996.98
45,101,CH,9996.98
45,102,CH,9996.98
45,103,CH,9996.98
45,104,CH,9996.98
45,105,CH,9996.98
45,106,CH,9996.98
45,107,CH,9996.98
45,108,CH,9996.98
45,109,CH,9996.98
50,0,SENSOR,9999.28
50,1,SENSOR,9999.28
50,2,SENSOR,9999.28
50,3,SENSOR,9999.28
50,4,SENSOR,9999.28
50,5,SENSOR,9999.28
50,6,SENSOR,9999.28
50,7,SENSOR,9999.28
50,8,SENSOR,9999.28
50,9,SENSOR,9999.28
50,10,SENSOR,9999.28
50,11,SENSOR,9999.28
50,12,SENSOR,9999.28
50,13,SENSOR,9999.28
50,14,SENSOR,9999.28
50,15,SENSOR,9999.28
50,16,SENSOR,9999.28
50,17,SENSOR,9999.28
50,18,SENSOR,9999.28
50,19,SENSOR,9999.28
50,20,SENSOR,9999.28
50,21,SENSOR,9999.28
50,22,SENSOR,9999.28
50,23,SENSOR,9999.28
50,24,SENSOR,9999.28
50,25,SENSOR,9999.28
50,26,SENSOR,9999.28
50,27,SENSOR,9999.28
50,28,SENSOR,9999.28
50,29,SENSOR,9999.28
50,30,SENSOR,9999.28
50,31,SENSOR,9999.28
50,32,SENSOR,9999.28
50,33,SENSOR,9999.28
50,34,SENSOR,9999.28
50,35,SENSOR,9999.28
50,36,SENSOR,9999.28
50,37,SENSOR,9999.28
50,38,SENSOR,9999.28
50,39,SENSOR,9999.28
50,40,SENSOR,9999.28
50,41,SENSOR,9999.28
50,42,SENSOR,9999.28
50,43,SENSOR,9999.28
50,44,SENSOR,9999.28
50,45,SENSOR,9999.28
50,46,SENSOR,9999.28
50,47,SENSOR,9999.28
50,48,SENSOR,9999.28
50,49,SENSOR,9999.28
50,50,SENSOR,9999.28
50,51,SENSOR,9999.28
50,52,SENSOR,9999.28
50,53,SENSOR,9999.28
50,54,SENSOR,9999.28
50,55,SENSOR,9999.28
50,56,SENSOR,9999.28
50,57,SENSOR,9999.28
50,58,SENSOR,9999.28
50,59,SENSOR,9999.28
50,60,SENSOR,9999.28
50,61,SENSOR,9999.28
50,62,SENSOR,9999.28
50,63,SENSOR,9999.28
50,64,SENSOR,9999.28
50,65,SENSOR,9999.28
50,66,SENSOR,9999.28
50,67,SENSOR,9999.28
50,68,SENSOR,9999.28
50,69,SENSOR,9999.28
50,70,SENSOR,9999.28
50,71,SENSOR,9999.28
50,72,SENSOR,9999.28
50,73,SENSOR,9999.28
50,74,SENSOR,9999.28
50,75,SENSOR,9999.28
50,76,SENSOR,9999.28
50,77,SENSOR,9999.28
50,78,SENSOR,9999.28
50,79,SENSOR,9999.28
50,80,SENSOR,9999.28
50,81,SENSOR,9999.28
50,82,SENSOR,9999.28
50,83,SENSOR,9999.28
50,84,SENSOR,9999.28
50,85,SENSOR,9999.28
50,86,SENSOR,9999.28
50,87,SENSOR,9999.28
50,88,SENSOR,9999.28
50,89,SENSOR,9999.28
50,90,SENSOR,9999.28
50,91,SENSOR,9999.28
50,92,SENSOR,9999.28
50,93,SENSOR,9999.28
50,94,SENSOR,9999.28
50,95,SENSOR,9999.28
50,96,SENSOR,9999.28
50,97,SENSOR,9999.28
50,98,SENSOR,9999.28
50,99,SENSOR,9999.28
50,100,CH,9996.58
50,101,CH,9996.58
50,102,CH,9996.58
50,103,CH,9996.58
50,104,CH,9996.58
50,105,CH,9996.58
50,106,CH,9996.58
50,107,CH,9996.58
50,108,CH,9996.58
50,109,CH,9996.58
55,0,SENSOR,9999.22
55,1,SENSOR,9999.22
55,2,SENSOR,9999.22
55,3,SENSOR,9999.22
55,4,SENSOR,9999.22
55,5,SENSOR,9999.22
55,6,SENSOR,9999.22
55,7,SENSOR,9999.22
55,8,SENSOR,9999.22
55,9,SENSOR,9999.22
55,10,SENSOR,9999.22
55,11,SENSOR,9999.22
55,12,SENSOR,9999.22
55,13,SENSOR,9999.22
55,14,SENSOR,9999.22
55,15,SENSOR,9999.22
55,16,SENSOR,9999.22
55,17,SENSOR,9999.22
55,18,SENSOR,9999.22
55,19,SENSOR,9999.22
55,20,SENSOR,9999.22
55,21,SENSOR,9999.22
55,22,SENSOR,9999.22
55,23,SENSOR,9999.22
55,24,SENSOR,9999.22
55,25,SENSOR,9999.22
55,26,SENSOR,9999.22
55,27,SENSOR,9999.22
55,28,SENSOR,9999.22
55,29,SENSOR,9999.22
55,30,SENSOR,9999.22
55,31,SENSOR,9999.22
55,32,SENSOR,9999.22
55,33,SENSOR,9999.22
55,34,SENSOR,9999.22
55,35,SENSOR,9999.22
55,36,SENSOR,9999.22
55,37,SENSOR,9999.22
55,38,SENSOR,9999.22
55,39,SENSOR,9999.22
55,40,SENSOR,9999.22
55,41,SENSOR,9999.22
55,42,SENSOR,9999.22
55,43,SENSOR,9999.22
55,44,SENSOR,9999.22
55,45,SENSOR,9999.22
55,46,SENSOR,9999.22
55,47,SENSOR,9999.22
55,48,SENSOR,9999.22
55,49,SENSOR,9999.22
55,50,SENSOR,9999.22
55,51,SENSOR,9999.22
55,52,SENSOR,9999.22
55,53,SENSOR,9999.22
55,54,SENSOR,9999.22
55,55,SENSOR,9999.22
55,56,SENSOR,9999.22
55,57,SENSOR,9999.22
55,58,SENSOR,9999.22
55,59,SENSOR,9999.22
55,60,SENSOR,9999.22
55,61,SENSOR,9999.22
55,62,SENSOR,9999.22
55,63,SENSOR,9999.22
55,64,SENSOR,9999.22
55,65,SENSOR,9999.22
55,66,SENSOR,9999.22
55,67,SENSOR,9999.22
55,68,SENSOR,9999.22
55,69,SENSOR,9999.22
55,70,SENSOR,9999.22
55,71,SENSOR,9999.22
55,72,SENSOR,9999.22
55,73,SENSOR,9999.22
55,74,SENSOR,9999.22
55,75,SENSOR,9999.22
55,76,SENSOR,9999.22
55,77,SENSOR,9999.22
55,78,SENSOR,9999.22
55,79,SENSOR,9999.22
55,80,SENSOR,9999.22
55,81,SENSOR,9999.22
55,82,SENSOR,9999.22
55,83,SENSOR,9999.22
55,84,SENSOR,9999.22
55,85,SENSOR,9999.22
55,86,SENSOR,9999.22
55,87,SENSOR,9999.22
55,88,SENSOR,9999.22
55,89,SENSOR,9999.22
55,90,SENSOR,9999.22
55,91,SENSOR,9999.22
55,92,SENSOR,9999.22
55,93,SENSOR,9999.22
55,94,SENSOR,9999.22
55,95,SENSOR,9999.22
55,96,SENSOR,9999.22
55,97,SENSOR,9999.22
55,98,SENSOR,9999.22
55,99,SENSOR,9999.22
55,100,CH,9996.18
55,101,CH,9996.18
55,102,CH,9996.18
55,103,CH,9996.18
55,104,CH,9996.18
55,105,CH,9996.18
55,106,CH,9996.18
55,107,CH,9996.18
55,108,CH,9996.18
55,109,CH,9996.18
60,0,SENSOR,9999.16
60,1,SENSOR,9999.16
60,2,SENSOR,9999.16
60,3,SENSOR,9999.16
60,4,SENSOR,9999.16
60,5,SENSOR,9999.16
60,6,SENSOR,9999.16
60,7,SENSOR,9999.16
60,8,SENSOR,9999.16
60,9,SENSOR,9999.16
60,10,SENSOR,9999.16
60,11,SENSOR,9999.16
60,12,SENSOR,9999.16
60,13,SENSOR,9999.16
60,14,SENSOR,9999.16
60,15,SENSOR,9999.16
60,16,SENSOR,9999.16
60,17,SENSOR,9999.16
60,18,SENSOR,9999.16
60,19,SENSOR,9999.16
60,20,SENSOR,9999.16
60,21,SENSOR,9999.16
60,22,SENSOR,9999.16
60,23,SENSOR,9999.16
60,24,SENSOR,9999.16
60,25,SENSOR,9999.16
60,26,SENSOR,9999.16
60,27,SENSOR,9999.16
60,28,SENSOR,9999.16
60,29,SENSOR,9999.16
60,30,SENSOR,9999.16
60,31,SENSOR,9999.16
60,32,SENSOR,9999.16
60,33,SENSOR,9999.16
60,34,SENSOR,9999.16
60,35,SENSOR,9999.16
60,36,SENSOR,9999.16
60,37,SENSOR,9999.16
60,38,SENSOR,9999.16
60,39,SENSOR,9999.16
60,40,SENSOR,9999.16
60,41,SENSOR,9999.16
60,42,SENSOR,9999.16
60,43,SENSOR,9999.16
60,44,SENSOR,9999.16
60,45,SENSOR,9999.16
60,46,SENSOR,9999.16
60,47,SENSOR,9999.16
60,48,SENSOR,9999.16
60,49,SENSOR,9999.16
60,50,SENSOR,9999.16
60,51,SENSOR,9999.16
60,52,SENSOR,9999.16
60,53,SENSOR,9999.16
60,54,SENSOR,9999.16
60,55,SENSOR,9999.16
60,56,SENSOR,9999.16
60,57,SENSOR,9999.16
60,58,SENSOR,9999.16
60,59,SENSOR,9999.16
60,60,SENSOR,9999.16
60,61,SENSOR,9999.16
60,62,SENSOR,9999.16
60,63,SENSOR,9999.16
60,64,SENSOR,9999.16
60,65,SENSOR,9999.16
60,66,SENSOR,9999.16
60,67,SENSOR,9999.16
60,68,SENSOR,9999.16
60,69,SENSOR,9999.16
60,70,SENSOR,9999.16
60,71,SENSOR,9999.16
60,72,SENSOR,9999.16
60,73,SENSOR,9999.16
60,74,SENSOR,9999.16
60,75,SENSOR,9999.16
60,76,SENSOR,9999.16
60,77,SENSOR,9999.16
60,78,SENSOR,9999.16
60,79,SENSOR,9999.16
60,80,SENSOR,9999.16
60,81,SENSOR,9999.16
60,82,SENSOR,9999.16
60,83,SENSOR,9999.16
60,84,SENSOR,9999.16
60,85,SENSOR,9999.16
60,86,SENSOR,9999.16
60,87,SENSOR,9999.16
60,88,SENSOR,9999.16
60,89,SENSOR,9999.16
60,90,SENSOR,9999.16
60,91,SENSOR,9999.16
60,92,SENSOR,9999.16
60,93,SENSOR,9999.16
60,94,SENSOR,9999.16
60,95,SENSOR,9999.16
60,96,SENSOR,9999.16
60,97,SENSOR,9999.16
60,98,SENSOR,9999.16
60,99,SENSOR,9999.16
60,100,CH,9995.78
60,101,CH,9995.78
60,102,CH,9995.78
60,103,CH,9995.78
60,104,CH,9995.78
60,105,CH,9995.78
60,106,CH,9995.78
60,107,CH,9995.78
60,108,CH,9995.78
60,109,CH,9995.78
65,0,SENSOR,9999.1
65,1,SENSOR,9999.1
65,2,SENSOR,9999.1
65,3,SENSOR,9999.1
65,4,SENSOR,9999.1
65,5,SENSOR,9999.1
65,6,SENSOR,9999.1
65,7,SENSOR,9999.1
65,8,SENSOR,9999.1
65,9,SENSOR,9999.1
65,10,SENSOR,9999.1
65,11,SENSOR,9999.1
65,12,SENSOR,9999.1
65,13,SENSOR,9999.1
65,14,SENSOR,9999.1
65,15,SENSOR,9999.1
65,16,SENSOR,9999.1
65,17,SENSOR,9999.1
65,18,SENSOR,9999.1
65,19,SENSOR,9999.1
65,20,SENSOR,9999.1
65,21,SENSOR,9999.1
65,22,SENSOR,9999.1
65,23,SENSOR,9999.1
65,24,SENSOR,9999.1
65,25,SENSOR,9999.1
65,26,SENSOR,9999.1
65,27,SENSOR,9999.1
65,28,SENSOR,9999.1
65,29,SENSOR,9999.1
65,30,SENSOR,9999.1
65,31,SENSOR,9999.1
65,32,SENSOR,9999.1
65,33,SENSOR,9999.1
65,34,SENSOR,9999.1
65,35,SENSOR,9999.1
65,36,SENSOR,9999.1
65,37,SENSOR,9999.1
65,38,SENSOR,9999.1
65,39,SENSOR,9999.1
65,40,SENSOR,9999.1
65,41,SENSOR,9999.1
65,42,SENSOR,9999.1
65,43,SENSOR,9999.1
65,44,SENSOR,9999.1
65,45,SENSOR,9999.1
65,46,SENSOR,9999.1
65,47,SENSOR,9999.1
65,48,SENSOR,9999.1
65,49,SENSOR,9999.1
65,50,SENSOR,9999.1
65,51,SENSOR,9999.1
65,52,SENSOR,9999.1
65,53,SENSOR,9999.1
65,54,SENSOR,9999.1
65,55,SENSOR,9999.1
65,56,SENSOR,9999.1
65,57,SENSOR,9999.1
65,58,SENSOR,9999.1
65,59,SENSOR,9999.1
65,60,SENSOR,9999.1
65,61,SENSOR,9999.1
65,62,SENSOR,9999.1
65,63,SENSOR,9999.1
65,64,SENSOR,9999.1
65,65,SENSOR,9999.1
65,66,SENSOR,9999.1
65,67,SENSOR,9999.1
65,68,SENSOR,9999.1
65,69,SENSOR,9999.1
65,70,SENSOR,9999.1
65,71,SENSOR,9999.1
65,72,SENSOR,9999.1
65,73,SENSOR,9999.1
65,74,SENSOR,9999.1
65,75,SENSOR,9999.1
65,76,SENSOR,9999.1
65,77,SENSOR,9999.1
65,78,SENSOR,9999.1
65,79,SENSOR,9999.1
65,80,SENSOR,9999.1
65,81,SENSOR,9999.1
65,82,SENSOR,9999.1
65,83,SENSOR,9999.1
65,84,SENSOR,9999.1
65,85,SENSOR,9999.1
65,86,SENSOR,9999.1
65,87,SENSOR,9999.1
65,88,SENSOR,9999.1
65,89,SENSOR,9999.1
65,90,SENSOR,9999.1
65,91,SENSOR,9999.1
65,92,SENSOR,9999.1
65,93,SENSOR,9999.1
65,94,SENSOR,9999.1
65,95,SENSOR,9999.1
65,96,SENSOR,9999.1
65,97,SENSOR,9999.1
65,98,SENSOR,9999.1
65,99,SENSOR,9999.1
65,100,CH,9995.38
65,101,CH,9995.38
65,102,CH,9995.38
65,103,CH,9995.38
65,104,CH,9995.38
65,105,CH,9995.38
65,106,CH,9995.38
65,107,CH,9995.38
65,108,CH,9995.38
65,109,CH,9995.38
70,0,SENSOR,9999.04
70,1,SENSOR,9999.04
70,2,SENSOR,9999.04
70,3,SENSOR,9999.04
70,4,SENSOR,9999.04
70,5,SENSOR,9999.04
70,6,SENSOR,9999.04
70,7,SENSOR,9999.04
70,8,SENSOR,9999.04
70,9,SENSOR,9999.04
70,10,SENSOR,9999.04
70,11,SENSOR,9999.04
70,12,SENSOR,9999.04
70,13,SENSOR,9999.04
70,14,SENSOR,9999.04
70,15,SENSOR,9999.04
70,16,SENSOR,9999.04
70,17,SENSOR,9999.04
70,18,SENSOR,9999.04
70,19,SENSOR,9999.04
70,20,SENSOR,9999.04
70,21,SENSOR,9999.04
70,22,SENSOR,9999.04
70,23,SENSOR,9999.04
70,24,SENSOR,9999.04
70,25,SENSOR,9999.04
70,26,SENSOR,9999.04
70,27,SENSOR,9999.04
70,28,SENSOR,9999.04
70,29,SENSOR,9999.04
70,30,SENSOR,9999.04
70,31,SENSOR,9999.04
70,32,SENSOR,9999.04
70,33,SENSOR,9999.04
70,34,SENSOR,9999.04
70,35,SENSOR,9999.04
70,36,SENSOR,9999.04
70,37,SENSOR,9999.04
70,38,SENSOR,9999.04
70,39,SENSOR,9999.04
70,40,SENSOR,9999.04
70,41,SENSOR,9999.04
70,42,SENSOR,9999.04
70,43,SENSOR,9999.04
70,44,SENSOR,9999.04
70,45,SENSOR,9999.04
70,46,SENSOR,9999.04
70,47,SENSOR,9999.04
70,48,SENSOR,9999.04
70,49,SENSOR,9999.04
70,50,SENSOR,9999.04
70,51,SENSOR,9999.04
70,52,SENSOR,9999.04
70,53,SENSOR,9999.04
70,54,SENSOR,9999.04
70,55,SENSOR,9999.04
70,56,SENSOR,9999.04
70,57,SENSOR,9999.04
70,58,SENSOR,9999.04
70,59,SENSOR,9999.04
70,60,SENSOR,9999.04
70,61,SENSOR,9999.04
70,62,SENSOR,9999.04
70,63,SENSOR,9999.04
70,64,SENSOR,9999.04
70,65,SENSOR,9999.04
70,66,SENSOR,9999.04
70,67,SENSOR,9999.04
70,68,SENSOR,9999.04
70,69,SENSOR,9999.04
70,70,SENSOR,9999.04
70,71,SENSOR,9999.04
70,72,SENSOR,9999.04
70,73,SENSOR,9999.04
70,74,SENSOR,9999.04
70,75,SENSOR,9999.04
70,76,SENSOR,9999.04
70,77,SENSOR,9999.04
70,78,SENSOR,9999.04
70,79,SENSOR,9999.04
70,80,SENSOR,9999.04
70,81,SENSOR,9999.04
70,82,SENSOR,9999.04
70,83,SENSOR,9999.04
70,84,SENSOR,9999.04
70,85,SENSOR,9999.04
70,86,SENSOR,9999.04
70,87,SENSOR,9999.04
70,88,SENSOR,9999.04
70,89,SENSOR,9999.04
70,90,SENSOR,9999.04
70,91,SENSOR,9999.04
70,92,SENSOR,9999.04
70,93,SENSOR,9999.04
70,94,SENSOR,9999.04
70,95,SENSOR,9999.04
70,96,SENSOR,9999.04
70,97,SENSOR,9999.04
70,98,SENSOR,9999.04
70,99,SENSOR,9999.04
70,100,CH,9994.98
70,101,CH,9994.98
70,102,CH,9994.98
70,103,CH,9994.98
70,104,CH,9994.98
70,105,CH,9994.98
70,106,CH,9994.98
70,107,CH,9994.98
70,108,CH,9994.98
70,109,CH,9994.98
75,0,SENSOR,9998.98
75,1,SENSOR,9998.98
75,2,SENSOR,9998.98
75,3,SENSOR,9998.98
75,4,SENSOR,9998.98
75,5,SENSOR,9998.98
75,6,SENSOR,9998.98
75,7,SENSOR,9998.98
75,8,SENSOR,9998.98
75,9,SENSOR,9998.98
75,10,SENSOR,9998.98
75,11,SENSOR,9998.98
75,12,SENSOR,9998.98
75,13,SENSOR,9998.98
75,14,SENSOR,9998.98
75,15,SENSOR,9998.98
75,16,SENSOR,9998.98
75,17,SENSOR,9998.98
75,18,SENSOR,9998.98
75,19,SENSOR,9998.98
75,20,SENSOR,9998.98
75,21,SENSOR,9998.98
75,22,SENSOR,9998.98
75,23,SENSOR,9998.98
75,24,SENSOR,9998.98
75,25,SENSOR,9998.98
75,26,SENSOR,9998.98
75,27,SENSOR,9998.98
75,28,SENSOR,9998.98
75,29,SENSOR,9998.98
75,30,SENSOR,9998.98
75,31,SENSOR,9998.98
75,32,SENSOR,9998.98
75,33,SENSOR,9998.98
75,34,SENSOR,9998.98
75,35,SENSOR,9998.98
75,36,SENSOR,9998.98
75,37,SENSOR,9998.98
75,38,SENSOR,9998.98
75,39,SENSOR,9998.98
75,40,SENSOR,9998.98
75,41,SENSOR,9998.98
75,42,SENSOR,9998.98
75,43,SENSOR,9998.98
75,44,SENSOR,9998.98
75,45,SENSOR,9998.98
75,46,SENSOR,9998.98
75,47,SENSOR,9998.98
75,48,SENSOR,9998.98
75,49,SENSOR,9998.98
75,50,SENSOR,9998.98
75,51,SENSOR,9998.98
75,52,SENSOR,9998.98
75,53,SENSOR,9998.98
75,54,SENSOR,9998.98
75,55,SENSOR,9998.98
75,56,SENSOR,9998.98
75,57,SENSOR,9998.98
75,58,SENSOR,9998.98
75,59,SENSOR,9998.98
75,60,SENSOR,9998.98
75,61,SENSOR,9998.98
75,62,SENSOR,9998.98
75,63,SENSOR,9998.98
75,64,SENSOR,9998.98
75,65,SENSOR,9998.98
75,66,SENSOR,9998.98
75,67,SENSOR,9998.98
75,68,SENSOR,9998.98
75,69,SENSOR,9998.98
75,70,SENSOR,9998.98
75,71,SENSOR,9998.98
75,72,SENSOR,9998.98
75,73,SENSOR,9998.98
75,74,SENSOR,9998.98
75,75,SENSOR,9998.98
75,76,SENSOR,9998.98
75,77,SENSOR,9998.98
75,78,SENSOR,9998.98
75,79,SENSOR,9998.98
75,80,SENSOR,9998.98
75,81,SENSOR,9998.98
75,82,SENSOR,9998.98
75,83,SENSOR,9998.98
75,84,SENSOR,9998.98
75,85,SENSOR,9998.98
75,86,SENSOR,9998.98
75,87,SENSOR,9998.98
75,88,SENSOR,9998.98
75,89,SENSOR,9998.98
75,90,SENSOR,9998.98
75,91,SENSOR,9998.98
75,92,SENSOR,9998.98
75,93,SENSOR,9998.98
75,94,SENSOR,9998.98
75,95,SENSOR,9998.98
75,96,SENSOR,9998.98
75,97,SENSOR,9998.98
75,98,SENSOR,9998.98
75,99,SENSOR,9998.98
75,100,CH,9994.58
75,101,CH,9994.58
75,102,CH,9994.58
75,103,CH,9994.58
75,104,CH,9994.58
75,105,CH,9994.58
75,106,CH,9994.58
75,107,CH,9994.58
75,108,CH,9994.58
75,109,CH,9994.58
80,0,SENSOR,9998.92
80,1,SENSOR,9998.92
80,2,SENSOR,9998.92
80,3,SENSOR,9998.92
80,4,SENSOR,9998.92
80,5,SENSOR,9998.92
80,6,SENSOR,9998.92
80,7,SENSOR,9998.92
80,8,SENSOR,9998.92
80,9,SENSOR,9998.92
80,10,SENSOR,9998.92
80,11,SENSOR,9998.92
80,12,SENSOR,9998.92
80,13,SENSOR,9998.92
80,14,SENSOR,9998.92
80,15,SENSOR,9998.92
80,16,SENSOR,9998.92
80,17,SENSOR,9998.92
80,18,SENSOR,9998.92
80,19,SENSOR,9998.92
80,20,SENSOR,9998.92
80,21,SENSOR,9998.92
80,22,SENSOR,9998.92
80,23,SENSOR,9998.92
80,24,SENSOR,9998.92
80,25,SENSOR,9998.92
80,26,SENSOR,9998.92
80,27,SENSOR,9998.92
80,28,SENSOR,9998.92
80,29,SENSOR,9998.92
80,30,SENSOR,9998.92
80,31,SENSOR,9998.92
80,32,SENSOR,9998.92
80,33,SENSOR,9998.92
80,34,SENSOR,9998.92
80,35,SENSOR,9998.92
80,36,SENSOR,9998.92
80,37,SENSOR,9998.92
80,38,SENSOR,9998.92
80,39,SENSOR,9998.92
80,40,SENSOR,9998.92
80,41,SENSOR,9998.92
80,42,SENSOR,9998.92
80,43,SENSOR,9998.92
80,44,SENSOR,9998.92
80,45,SENSOR,9998.92
80,46,SENSOR,9998.92
80,47,SENSOR,9998.92
80,48,SENSOR,9998.92
80,49,SENSOR,9998.92
80,50,SENSOR,9998.92
80,51,SENSOR,9998.92
80,52,SENSOR,9998.92
80,53,SENSOR,9998.92
80,54,SENSOR,9998.92
80,55,SENSOR,9998.92
80,56,SENSOR,9998.92
80,57,SENSOR,9998.92
80,58,SENSOR,9998.92
80,59,SENSOR,9998.92
80,60,SENSOR,9998.92
80,61,SENSOR,9998.92
80,62,SENSOR,9998.92
80,63,SENSOR,9998.92
80,64,SENSOR,9998.92
80,65,SENSOR,9998.92
80,66,SENSOR,9998.92
80,67,SENSOR,9998.92
80,68,SENSOR,9998.92
80,69,SENSOR,9998.92
80,70,SENSOR,9998.92
80,71,SENSOR,9998.92
80,72,SENSOR,9998.92
80,73,SENSOR,9998.92
80,74,SENSOR,9998.92
80,75,SENSOR,9998.92
80,76,SENSOR,9998.92
80,77,SENSOR,9998.92
80,78,SENSOR,9998.92
80,79,SENSOR,9998.92
80,80,SENSOR,9998.92
80,81,SENSOR,9998.92
80,82,SENSOR,9998.92
80,83,SENSOR,9998.92
80,84,SENSOR,9998.92
80,85,SENSOR,9998.92
80,86,SENSOR,9998.92
80,87,SENSOR,9998.92
80,88,SENSOR,9998.92
80,89,SENSOR,9998.92
80,90,SENSOR,9998.92
80,91,SENSOR,9998.92
80,92,SENSOR,9998.92
80,93,SENSOR,9998.92
80,94,SENSOR,9998.92
80,95,SENSOR,9998.92
80,96,SENSOR,9998.92
80,97,SENSOR,9998.92
80,98,SENSOR,9998.92
80,99,SENSOR,9998.92
80,100,CH,9994.18
80,101,CH,9994.18
80,102,CH,9994.18
80,103,CH,9994.18
80,104,CH,9994.18
80,105,CH,9994.18
80,106,CH,9994.18
80,107,CH,9994.18
80,108,CH,9994.18
80,109,CH,9994.18
85,0,SENSOR,9998.86
85,1,SENSOR,9998.86
85,2,SENSOR,9998.86
85,3,SENSOR,9998.86
85,4,SENSOR,9998.86
85,5,SENSOR,9998.86
85,6,SENSOR,9998.86
85,7,SENSOR,9998.86
85,8,SENSOR,9998.86
85,9,SENSOR,9998.86
85,10,SENSOR,9998.86
85,11,SENSOR,9998.86
85,12,SENSOR,9998.86
85,13,SENSOR,9998.86
85,14,SENSOR,9998.86
85,15,SENSOR,9998.86
85,16,SENSOR,9998.86
85,17,SENSOR,9998.86
85,18,SENSOR,9998.86
85,19,SENSOR,9998.86
85,20,SENSOR,9998.86
85,21,SENSOR,9998.86
85,22,SENSOR,9998.86
85,23,SENSOR,9998.86
85,24,SENSOR,9998.86
85,25,SENSOR,9998.86
85,26,SENSOR,9998.86
85,27,SENSOR,9998.86
85,28,SENSOR,9998.86
85,29,SENSOR,9998.86
85,30,SENSOR,9998.86
85,31,SENSOR,9998.86
85,32,SENSOR,9998.86
85,33,SENSOR,9998.86
85,34,SENSOR,9998.86
85,35,SENSOR,9998.86
85,36,SENSOR,9998.86
85,37,SENSOR,9998.86
85,38,SENSOR,9998.86
85,39,SENSOR,9998.86
85,40,SENSOR,9998.86
85,41,SENSOR,9998.86
85,42,SENSOR,9998.86
85,43,SENSOR,9998.86
85,44,SENSOR,9998.86
85,45,SENSOR,9998.86
85,46,SENSOR,9998.86
85,47,SENSOR,9998.86
85,48,SENSOR,9998.86
85,49,SENSOR,9998.86
85,50,SENSOR,9998.86
85,51,SENSOR,9998.86
85,52,SENSOR,9998.86
85,53,SENSOR,9998.86
85,54,SENSOR,9998.86
85,55,SENSOR,9998.86
85,56,SENSOR,9998.86
85,57,SENSOR,9998.86
85,58,SENSOR,9998.86
85,59,SENSOR,9998.86
85,60,SENSOR,9998.86
85,61,SENSOR,9998.86
85,62,SENSOR,9998.86
85,63,SENSOR,9998.86
85,64,SENSOR,9998.86
85,65,SENSOR,9998.86
85,66,SENSOR,9998.86
85,67,SENSOR,9998.86
85,68,SENSOR,9998.86
85,69,SENSOR,9998.86
85,70,SENSOR,9998.86
85,71,SENSOR,9998.86
85,72,SENSOR,9998.86
85,73,SENSOR,9998.86
85,74,SENSOR,9998.86
85,75,SENSOR,9998.86
85,76,SENSOR,9998.86
85,77,SENSOR,9998.86
85,78,SENSOR,9998.86
85,79,SENSOR,9998.86
85,80,SENSOR,9998.86
85,81,SENSOR,9998.86
85,82,SENSOR,9998.86
85,83,SENSOR,9998.86
85,84,SENSOR,9998.86
85,85,SENSOR,9998.86
85,86,SENSOR,9998.86
85,87,SENSOR,9998.86
85,88,SENSOR,9998.86
85,89,SENSOR,9998.86
85,90,SENSOR,9998.86
85,91,SENSOR,9998.86
85,92,SENSOR,9998.86
85,93,SENSOR,9998.86
85,94,SENSOR,9998.86
85,95,SENSOR,9998.86
85,96,SENSOR,9998.86
85,97,SENSOR,9998.86
85,98,SENSOR,9998.86
85,99,SENSOR,9998.86
85,100,CH,9993.78
85,101,CH,9993.78
85,102,CH,9993.78
85,103,CH,9993.78
85,104,CH,9993.78
85,105,CH,9993.78
85,106,CH,9993.78
85,107,CH,9993.78
85,108,CH,9993.78
85,109,CH,9993.78
90,0,SENSOR,9998.8
90,1,SENSOR,9998.8
90,2,SENSOR,9998.8
90,3,SENSOR,9998.8
90,4,SENSOR,9998.8
90,5,SENSOR,9998.8
90,6,SENSOR,9998.8
90,7,SENSOR,9998.8
90,8,SENSOR,9998.8
90,9,SENSOR,9998.8
90,10,SENSOR,9998.8
90,11,SENSOR,9998.8
90,12,SENSOR,9998.8
90,13,SENSOR,9998.8
90,14,SENSOR,9998.8
90,15,SENSOR,9998.8
90,16,SENSOR,9998.8
90,17,SENSOR,9998.8
90,18,SENSOR,9998.8
